answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
"Yes! If a man can ejaculate, he most certainly can get a girl pregnant unless tested and told that he has no sperm or immotile sperm. Sexual hormone binding globulin is not going to be what determines fertility for you. How did you find out about your shbg levels?",1444135,0,1015685,12535556,"2,345","Warren Alpert Medical School of Brown University, RI",6years,"[10049366, 10001527, 11061343, 20596297, 11499112, 12763938, 10532317, 11775371, 12770740, 12666211, 26076779, 25835273, 12593911, 12659799, 11044444, 12673408, 11364968, 10056792, 25791381, 12647755]","2,385,859","[Female Health, Contraception, Ovulation, Menses, Fertility, Healthy pregnancy, Yeast infection, Oral contraceptive, Sexually Transmitted Diseases, Home pregnancy test, Pregnancy loss, Trying to Conceive, Getting pregnant, Polycystic ovarian syndrome, Sexually transmitted infections, Pap smear, Intrauterine device, First trimester Pregnancy, Pelvic inflammatory disease, Endometriosis]","Having grown up in a happy family from California, Dr. Brian T. Nguyen has dedicated his career to exploring the factors contributing to the formation of happy families. After receiving his Bachelor’s in Human Biology and Master’s in Sociology at Stanford University, he attended Brown University for Medical School, after all of which, he decided that family planning, family dinner, and family-focused fathers played enormous roles in his success. He has subsequently published on the phenomenon of men buying emergency contraception for women and the need for equal vasectomy access. He hopes to continue research that creates a positive role for men in women’s health. Dr. Nguyen enjoys cooking as a means of bringing people together and sharing familiar stories and family values.","[Quick tesonse. Direct, thorough. Answered question and answered not asked (but answers were valuable). Very pleased., Dr. Nguyen is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Nguyen is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Very polite, and straight helpful answers.]",14,Obstetrics and Gynecology,831,"[Infertility, Trying to conceive, Sex, Steroids, Hormone, Fertility, Pregnancy]",Can you get a girl pregnant if you have low sexual binding globulin?
Probably. Shbg is not directly involved in fertility.,1469399,0,1015685,10000008,"11,826","University of Connecticut School of Medicine, CT University of Connecticut School of Medicine, CT",29years,"[10005831, 10003512, 11080084, 12515330, 10049935, 11079326, 10014592, 11125605, 11208135, 10000359, 11195338, 12737568, 10014305, 11196657, 11184711, 10530715, 10014353, 12324491, 10000041, 10019047]","6,573,876","[Child Health, Children's health, Asthma, Female Health, Vaccinations, Postpartum depression, Cough, Bow legs, Skin rash, Child allergies, Autism, Autism spectrum disorder, Meningitis, Diabetes risks, Alcoholism, Antibiotic, Chickenpox, ADHD, Food allergy]","In addition to his 365-day-a-year pediatric practice, Dr Belilovsky is consulted by media on pediatric questions; links to his interviews are here: http://loldoc.livejournal.com/ He is also a speculative fiction writer and an Active member of SFWA, and his blog is here: http://loldoc.net .","[Dr Belilovsky's posts are always thought provoking.  One can truly see the commitment and passion to medicine.  Keep the great answers coming., He is knowldegeable about  Bow legs, Postpartum depression, Child Health. He is an asset to the health care community on health tap, Hi Doc:
Great virtual practice!!
Louis Gallia MD, DMD, FACS, Good Answers, provide helpful feedback, timely and precise answers, Helpful, caring answers.]",22,Pediatrics,"1,700","[Infertility, Trying to conceive, Sex, Steroids, Hormone, Fertility, Pregnancy]",Can you get a girl pregnant if you have low sexual binding globulin?
"HSV-2 Herpes simplex virus-2 (hsv-2) is a virus that can be spread sexually, vaginal or anal sex, or even oral sex. Having the lesion with an outbreak, wold certainly increase the chances, but does not preclude a person contracting the disease if having sex other places than the outbreak.",1444630,2,1016700,10002956,"26,793","Philadelphia College of Osteopathic Medicine University of Scranton Philadelphia College of Osteopathic Medicine, PA",25years,"[7553169, 7401832, 11080084, 11193644, 10073610, 11387377, 10003512, 7430770, 10056744, 11092579, 10040183, 10057041, 11682263, 12324491, 11827603, 10014441, 10523999, 11125605, 10010426, 10038441]","93,821,039",[Urinary Tract Infections],"Dr. Munshower is board certified in both Family Medicine and Geriatrics. He has been practicing medicine for over 20 years, and currently works in Newtown Square, PA. where he sees patients of all ages. He has received multiple awards and is consistently voted a TOP DOCTOR by his peers. He was voted the Delaware Counties number one doctor in Family Medicine as published in the Main Line Today magazine. In 2014 he was named the number one Doctor in the nation for Family Medicine, and was second overall for the TOP DOCTOR in the nation. He practices medicine by the Golden Rule-","[Recommend Dr. Munshower with the highest accolades.  His answers on Health Tap are thoughtful, caring and scientifically accurate.  He possesses the ability to answer patients questions intelligently while at the same time providing excellent health education and informing patients in a thoughtful manner.  The highest recommendation., Most people spend more time shopping for a new car than they select a physician. It's important to find a physician you trust and feel comfortable with. Dr. John C. Munshower is the only one you need to know. He is a human being who cares about people.  I'm really learning a lot from him. Highly recommended., I see many of Dr Munshower's patients.  I hear from them over and over how much they enjoy having him for their primary care doctor and that they think they are receiving excellent care from him., I fully recommend Dr. Munshower to anyone needing his help as he seems to care deeply about his field of Family Medicine. Great Physician and Colleague and asset to the community at HealthTap!, Dr. John Munshower is a knowledgeable, experienced, and caring physician.  His responses are clear, concise, and practical.  I am pleased to have Dr. Munshower as a colleague on Healthtap!, Dr. Munshower provides excellent, concise, accurate recommendations to patients' questions, that are well meaningful and relevant. I value his contributions to the Health Tap forum.]",111,Family Medicine,"5,819","[Wounds, Cold sore, Herpes, Sexual intercourse, Virus, Herpes simplex, Sex, Hsv]","If you only have a herpes outbreak in your anus but never noticed a vaginal outbreak, can you still spread herpes through vaginal sex or just anal?"
Herpes Here are some facts: 90% of those infected with herpes never have an outbreak and only know they have herpes with a blood test. Having a lesion or not does not matter. You should know that you are contagious at unpredictable times through viral shedding whether you have a lesion or not. If your anal lesion is truly herpes then this infection cannot migrate to another spot on your body.,1444619,0,1016700,10532678,"22,537","University of Utah School of Medicine, UT",22years,"[11946179, 12515330, 10049935, 11125605, 11208135, 10000359, 11195338, 10014305, 10057975, 11196657, 12271864, 10038441, 10002907, 11183952, 10064429, 10038868, 10019047, 10000408, 11827603, 10049933]","327,059,582","[Human immunodeficiency virus, Male Health, Sexually transmitted infections, Depression, Losing Weight, Testosterone, Diabetes, AIDS, STD, Addiction, Alcoholism, Men's health, Gay, lesbian and transgender health]","I am a General Practice physician. I truly believe in the primary care and family model. In my practice I ask as many or more questions then I am asked. I like to teach as much as possible. I believe in patients hearing their own answers to their questions. I try to work as a partner with my patients. I try to empower them to know as much as possible about their bodies. I also am specializing in Men's Health issues which include Male Aging, Addiction, Sexuality and STDS. Other areas of my expertise include LGBT medicine and HIV medicine. I have some significant experiences with Hospice care and I advocate for a sane approach to the drug war and teach and write about harm reduction. I feel my work is a calling and I get significant spiritual benefit with mny work. I grew up Mormon in Issaquah, Washington. I am the father of two sons and the grandfather of a newly born baby girl.","[I highly recommend Dr. Killian for his dedication and excellent and straightforward responses on HealthTap. He is clearly very knowledgeable in the area of human sexuality and sexually transmitted diseases as well as in men's health. And excellent addition to the HealthTap team., I see Dr K on line often giving expert and knowledgeable advice from a variety of topics including : Human immunodeficiency virus, Sexually transmitted infections, AIDS, Gay, lesbian and transgender health, Men's health. He is a major contributer to the health tap community., Dr. Killian has a vast amount of knowledge and a great ability to separate the wheat from the chaff in answering questions with clarity and wit. I appreciate learning from him as much as I'm sure the readers do, too., Dr. Killian is informative, clear, compassionate and interesting. I look forward to seeing his replies and comments. I always learn things that are helpful and often thought provoking. A great resource!, Dr. Killian is very knowledgeable and his answers are a great resource to patients here on Health Tap.  I find myself learning a lot from reading his entries., Outstanding and to the point answers and advice. Obviously a very knowledgeable, caring and dedicated doctor.]",537,General Practice,"17,350","[Wounds, Cold sore, Herpes, Sexual intercourse, Virus, Herpes simplex, Sex, Hsv]","If you only have a herpes outbreak in your anus but never noticed a vaginal outbreak, can you still spread herpes through vaginal sex or just anal?"
Difficult to say Certainly you could infect someone else if you have an active lesion in either location. Use precautions and tell your partner about the risk of contracting herpes prior to relations.,1444596,0,1016700,12455774,"1,494","Louisiana State University School of Medicine in Shreveport, LA",24years,"[10038868, 10000305, 11188319, 10040212, 10054675, 11827603, 11395347, 11139349, 11755506, 11996614, 12763938, 11832999, 10056780, 12647808, 10013919, 10005520, 10011658, 11051988, 11850852, 11092583]","1,408,440","[Cancer, DPMG histology]","Attended medical school at LSU Medical Center in Shreveport then completed and internship in Pediatrics at MUSC in Charleston, SC. From there I completed a 4 year Anatomic and Clinical Pathology residency at the Ochner Foundation in New Orleans. Now in private practice in McKinney, TX and part of ProPath. Currently medical director of lab at Medical Center of McKinney. Interested in dermatology as well.","[Dr. Hebert is providing an excellent service to the public via Healthtap.com. He is knowledgeable in a number of areas of medicine. I endorse Dr. Hebert., Dr. Hebert is an excellent pathologist!]",11,Pathology,637,"[Wounds, Cold sore, Herpes, Sexual intercourse, Virus, Herpes simplex, Sex, Hsv]","If you only have a herpes outbreak in your anus but never noticed a vaginal outbreak, can you still spread herpes through vaginal sex or just anal?"
"Abcessed tooth An upper tooth that is abcessed can cause pain that seems like it is in the ear. Axillary lymph nodes are in the chest and arm pit, and would not be swollen due to an abcessed tooth. You need to see a dentist for the abcessed tooth. If you have swollen axillary lymph nodes, you need to see your medical doctor asap.",1445743,1,1020354,10528823,"3,227",University of Pittsburgh School of Dental Medicine,46years,"[11089577, 10002907, 11125605, 12790320, 11946103, 11183703, 11188319, 10014830, 12743300, 11996614, 12543305, 12611546, 11499112, 12770740, 11144895, 10075023, 11060227, 11109271, 12543253, 10007201]","1,798,869","[TMJ syndrome, Tooth pain, Canker sore, Root canal, Caries, Dental pain, Dental Implants]",,"[Dr. Rubenstein is a highly knowledgeable and compassionate doctor. Enjoy reading his answers. Recommended., A very dedicated dentist with years of knowledge and experience., Great Dentist.]",9,Dentistry,725,"[Earache, Tooth abscess, Dentistry]",Can abcessed tooth cause pain in ear and axillary lymph node swelling?
Yes Pain from an abscessed tooth can be referred to the area in front of the ear. Lymph nodes in your neck and under your jaw can become involved. The infection must be treated as soon as possible. Please call your dentist for an appointment before this gets out of hand.,1446136,0,1020354,11159654,"14,750","Maurice H. Kornberg School of DentistryÂ (Temple University), PA",48years,"[11080084, 10073610, 10014441, 11946059, 10000408, 10007158, 11045923, 10056456, 10000059, 10530715, 11089577, 10003048, 12543253, 12770019, 10027730, 11503571, 11208135, 11109271, 10014033, 11183703]","17,807,397","[Orthodontics, Tooth pain, Child Health, Dentistry, TMJ syndrome, Children's health, Surgery, Dental pain, Oral Surgery, Caries, Abscess, Dental care, Oral and maxillofacial surgery, Root canal, Dental caries, Dental Health, Tooth abscess, Teething, Gum Disease, Gingivitis]","Orthodonic specialist, we do Orthodontics exclusively. Growth and development supervision. Braces and so much more. 40+ years experience in clinical practice and in teaching both here and abroad. Clinical Professor of Orthodontics, U of P School of Dental Medicine. We Make Smiles!","[Dr. Malerman is an invaluable resource for his thorough, sound advice.  He has mastered the art of dispensing a large amount of wisdom in 400 words.  As he says,medical docs don't know much about matters in front of the tonsils, and I learn so much from his posts!  He also is not shy about reinforcing the wisdom of his peers in both the medical and dental profession., Dr. Malerman is not only an expert in his field but knows a lot about everything!  He is a welcomed asset to Healthtap and a great patient advocate.  Highly recommended., Dr Malerman has consistently shown thoughtful and useful advise to patients in his interactions.  I highly recommend him for your orthodontic needs !, Dr. Malerman provides informative, to-the-point responses on HealthTap.  He's clearly a knowledgeable and caring orthodontist., Dr  Malerman has a vast fund of knowledge that allows for effectively contributing to this online community of health., Dr. Malerman answers truthfully, understandably and is a fountain of vast dental knowledge. I doff my hat to him.]",32,Orthodontics,"2,592","[Earache, Tooth abscess, Dentistry]",Can abcessed tooth cause pain in ear and axillary lymph node swelling?
Yes/no Typical lower molar and sometimes bicuspids that have inflamed or infected pulps can refer pain to the ears. But I have not seen axillary nodes swollen from dental abscesses.,1446092,0,1020354,11089577,"3,183","Virginia Commonwealth University School of Medicine, VA",39years,"[11080084, 11387377, 10056744, 10002907, 12229824, 11946059, 11125605, 10000408, 10005107, 10053027, 10050211, 10038570, 11447928, 11188319, 11045923, 10014676, 10014830, 10056456, 10055089, 10014428]","2,708,617","[Root canal, Tooth pain, Abscess, Surgery, Anxiety, Canker sore, Inflammation of the gums, Blisters in the mouth, Antibiotic, Earache]","Emory University Medical College of Virginia, School of Dentistry University of Maryland Endodontics Pacific Endodontic Research Foundation, Microscopic Endodontics General Dentistry, 1970-1975 L.D. Pankey Institute, 1971-1973 Endodontics practice 1977 to present Lindsey Hopkins Dental research Clinic, Head, dept. of Endodontics 1978-1980 Dr. Grossman is an avid sports fan and Everglades backcountry fisherman. His main hobby is raising and caring for Japanese Koi.","[Dr. Grossman is a knowledgeable and dedicated dentist with well thought out and articulate answers., excellent info]",10,Endodontics,"1,466","[Earache, Tooth abscess, Dentistry]",Can abcessed tooth cause pain in ear and axillary lymph node swelling?
"Maybe You may just be experiencing swelling that has caused the retraction on the testicle. It should drop back into place. If it hasn't recovered by around 6 weeks post-op, see your surgeon. Btw, you should call him with your concerns.",1511833,3,1026339,12499913,497,"American University of the Caribbean, St. Maarten",12years,"[11387377, 11208135, 12770740, 10023207, 10008399, 12515014, 10005201, 12346026, 12733236, 12281633, 12433597, 12363026, 12429479, 12716352, 35755990, 35047797, 10044680, 10074229, 12783066, 12448482]","883,504","[Surgery, Pimples, Acne, Facial pimples, Losing Weight, Obesity, Weight loss surgery, Lose weight, Aesthetics, Antiagings]","As a surgeon, I am able to save patients during emergency procedures and help them make the right decision for elective surgery. I offer advanced laparoscopic surgery for complex and simple general surgery. As a weight loss specialist I can offer medical options to treat patients who are over-weight up to and including morbid obesity. As an aesthetic physician, I can help augment problems associated with aging by use of cosmetic procedures.","[Dr. Shakov is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Shakov is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",2,Aesthetic Medicine,347,"[Groin hernia, Lump in groin, Hernia, Hydrocele, Inguinal hernia, Surgery]",Two weeks ago i had surgery for a left inguinal hernia and hydrocele (marsupialized).   The left testicle is now positioned at the top of the scrotum.  Will it drop into the normal position later?
"Maybe The wound is still healing and there is a lot of inflammation present two weeks out from surgery. It may loosen up and drop with time. It will probably be better after 6 weeks or so, but i would wait 3-4 months before worrying too much.",1445589,1,1026339,11202538,"1,622",Emory University School of Medicine Vanderbilt University,16years,"[10050211, 10005085, 10055089, 10000408, 10056456, 10011998, 11387377, 11079326, 10000041, 11797622, 10027730, 10532678, 10000361, 12271864, 10014299, 10002907, 11158724, 10004464, 10040350, 11208135]","1,173,512","[Kidney stone removal, Prostate cancer, Kidney cancer, Kidney removal, Male infertility, Prostate removal, Testicular disorders]","Hi! I am an urologist practicing in Southwest Florida. My areas of special interest are in genitourinary oncology (cancers of the kidneys, bladder, testes, and prostate), robotic surgery, testicular pain disorders, and male-factor infertility. I am from Florida originally, but I grew up in Atlanta, GA, where I also went to medical school and trained in my specialty (Emory University). I am also a veteran of the U.S. Navy. In my free time, I enjoy fitness, reading, and college football.","[I recommend Dr. John Tillett. He is knowledgeable caring and dedicated professional ., Dr. Tillett provided prompt and helpful input on a case. Many thanks., Very accurate and useful responses.]",16,Urology,669,"[Groin hernia, Lump in groin, Hernia, Hydrocele, Inguinal hernia, Surgery]",Two weeks ago i had surgery for a left inguinal hernia and hydrocele (marsupialized).   The left testicle is now positioned at the top of the scrotum.  Will it drop into the normal position later?
"It should Feel free to pull it down as well. Doesn't sound like anything is wrong, but be sure to ask your surgeon when you see him/her for your postop visit.",1449044,0,1026339,11061343,"10,787","University of Arizona College of Medicine, AZ",26years,"[7569692, 7553169, 7401832, 11080084, 10055016, 10538896, 11193644, 10073610, 7430770, 12324491, 10014285, 10014441, 11946103, 11395347, 11447928, 11755506, 10013299, 11045923, 10014428, 10000059]","7,610,742","[Hernia, Surgery, Hiatal hernia, Hernia repair, Inguinal hernia, Lump in groin, Groin hernia, Gastroesophageal reflux disease, Umbilical hernia, Inguinal hernia repair, Umbilical hernia repair, Inguinal hernia surgery]","Dr. Earle is the director of minimally invasive surgery at Baystate Medical Center, and involved in hernia repair of all types, and esophageal disorders. He is involved heavily in education, guideline development and device development. He is also interested and experienced in international surgical volunteerism, photography, and mountaineering.","[I enjoy reading Dr. Earle's answers and find myself agreeing and often learninfg something.  He is clear, thorough and up to date.  I recommend him as an excellent resource for your surgical questions, he is a surgical expert who is knowledgeableGroin hernia, Hiatal hernia, Hernia repair, Hernia, Gastroesophageal reflux disease
We are fortunate to have him contributing to the health tap community., Fast, Fantastic answers to often complex questions, truly an asset to the Medical Community. A true national leader in General Surgery., I recommend you as a well know expert in your field.
Dr Jakavick would recommend this Dr To all who seek their expertise., Dr. Earle always provides reliable, excellent and accurate answers. George Klauber, Excellent and personable surgeon, highly regarded and expert in reflux treatments]",21,General Surgery,"2,080","[Groin hernia, Lump in groin, Hernia, Hydrocele, Inguinal hernia, Surgery]",Two weeks ago i had surgery for a left inguinal hernia and hydrocele (marsupialized).   The left testicle is now positioned at the top of the scrotum.  Will it drop into the normal position later?
