answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
Need medications Should see your doc. For such a large area you are likely to need oral prescription meds to treat your discomfort.,2351088,1,6745119,10003619,"13,160","Uniformed Services University of the Health Sciences F. Edward Hebert School of Medicine, MD",22years,"[11080084, 10073610, 10040183, 10057041, 11682263, 10014285, 10014441, 10523999, 10010426, 10038441, 10005107, 10051802, 10040212, 10049991, 11395347, 11447928, 10013299, 10009095, 11045923, 10005811]","78,913,606","[Cancer, Diabetes, Gastroenterology, Cardiovascular diseases]",Retired US NAVY Internal Medicine physician. Now in private practice in Central Whidbey.,"[Dr. Fisher is Compassionate and caring about physicians and patients.  He is a prime example of what a Healthtap physician is and should be., Dr. Fisher provides informative, accurate answers on HealthTap -- and also has a warm sense of humor.  I recommend him!, Wonderful answers. Concise, complete and easy to understand for experts and lay people alike., Dan is the smartest internist I know. If there's a puzzle to solve, he's the guy you want., Provides excellent answers that educate not only patients but physicians too., We worked together in Guantanamo Bay Cuba. An excellent physician.]",99,Internal Medicine,"7,537","[Skin rash, Rash, Toxicodendron dermatitis, Raised rash, Sleep, Poison ivy]",How to treat my inflamed poison ivy! My entire body is covered in a warm raised rash! It's painful and itchy and I can't sleep without waking to itch?
"Get seen A short course of systemic glucocorticoids is appropriate in this situation, and no home remedy will be very useful. Topical hydrocortisone creame is an option if you can't get seen.",2351184,0,6745119,10038619,"39,411","Northwestern University Feinberg School of Medicine, IL",39years,"[11080084, 10003512, 10056744, 10057041, 11682263, 10038441, 10005107, 10040212, 10049991, 10007158, 11447928, 10009095, 11045923, 10056456, 11158724, 10045171, 10003619, 10049366, 10530715, 11168851]","137,351,463","[Cancer, Acne, Human immunodeficiency virus, Nutrition, Female Health, Child Health, Breast cancer, Male Health, Vitamin deficiency, Breast carcinoma, Pap smear, Scars, Exercise, Anemia, Lung cancer, Iron deficiency anemia]","With a humanities background and board-certifications in anatomic pathology, clinical pathology, and ringside medicine, ""The Pathology Guy"" accidentally created one of the first medical sites providing information to individuals during the 1990's, and during those heady times handled 20-30 questions like these per day. http://www.pathguy.com remains a popular site for pathology teachers, learners, and the curious public. He has chaired the pathology department at Kansas City University of Medicine and Biosciences since February 1992. His medical school roommate, distinguished radiologist Joe Panella MD, described him as the only loner he knows who doesn't whistle. ""The Pathology Guy"" is glad to see so many colleagues now answering the public's questions. Keep it up teammates -- where there is love of medicine, there is love of humankind.","[What a delight it is to read Dr. Friedlander's posts. He is direct and his advice is personalized clearly. He's kind as he tells it like it is, without waffling. While doing so, he also recognizes full well that we all deserve respect, frankness, and honesty when dosing out wisdom, whether to patients, the public, or his peers., Very knowledgeable and capable of conveying his thoughts in a very clear way. Uncommon gift of empathy for those asking the questions, yet answers directly and unhesitatingly. It is a pleasure to read his responses and to learn from him. For a pathologist I find him refreshingly conversant with the living!, Dr. Friedlander is an excellent physician who really knows what he is talking about. I am sincerely happy to be in connection with him on Healthtap. I highly recommend Dr. Friedlander: his straightforward excellent answers are a great resource both to patients & drs. Thank you Dr. Friedlander !, Dr Friedlander is an extremely knowledgeable physician who continually gives superb advice on an incredible range of medical conditions. Hi9s answers are always accurate & totally reliable. We are very fortunate to have him as a colleague on Healthtap., As a former student of Dr. Friedlander I can say that he is quite brilliant and very quick with often very insightful and helpful witticisms.  He has a great love of medicine and, I believe, an even greater love of teaching medicine to others., A very knowledgable individual. I had the privilege of attending his pathology course as a medical student in Kansas City, MO. I have appreciated his contribution to my education and value the solid core foundation he contributed in providing.]",258,Pathology,"13,149","[Skin rash, Rash, Toxicodendron dermatitis, Raised rash, Sleep, Poison ivy]",How to treat my inflamed poison ivy! My entire body is covered in a warm raised rash! It's painful and itchy and I can't sleep without waking to itch?
"See a dermatologist Are you sure it is a reaction to ivy? Begin with a good diagnosis. How long have you had this? If it is actually ""poison"" ivy, what was the nature of your contact and when? This is an allergic reaction to contact with the oil from the plant. It is not contagious and does not spread. For extensive reactions, use prescription prednisone 50mg. One pill in AM every other day for 3 or 4 doses.",2352528,0,6745119,10055970,"6,582",,52years,"[7553169, 11080084, 11125605, 10014088, 10049933, 11755506, 12754694, 11188319, 12363070, 10014642, 12653432, 12763938, 12756606, 12737568, 10049366, 11060227, 11832999, 10056780, 11109271, 11168851]","6,390,103","[Pimples, Acne, Light therapy, Vitamin B 12]",,"[Dr. Dohan is the kindest, clearest-writing dermatologist that I've met here. I've learned a great deal from him.]",44,Dermatology,"2,660","[Skin rash, Rash, Toxicodendron dermatitis, Raised rash, Sleep, Poison ivy]",How to treat my inflamed poison ivy! My entire body is covered in a warm raised rash! It's painful and itchy and I can't sleep without waking to itch?
Not unusual With labyrinthine disorders it is not unusual to also experience some visual symptoms as well as vertigo. If you have further concerns consult a neurologist or an otolaryngologist who specializes in positional vertigo for full evaluation and treatment.,2353130,4,6746502,12526618,"6,899",TUFTS UNIV,56years,"[11061343, 20596297, 12790320, 12754694, 25835273, 11195338, 12763938, 11060227, 11125605, 11194676, 11499112, 12456431, 11144895, 12355444, 12709733, 12770740, 12593911, 11916444, 11199337, 12647755]","6,086,887",,,"[I have a shoulder Impingement. I just started pain in my armpit of the same shoulder. He was able to detect why I had pain when I put my chin to my chest. I didn't mention my Impingement. He's right., He always answers quickly.On nights i was up scared he helped calm me.I feel blessed to have a brilliant DR. who will reach out and not ask for anything., He answered back quickly even though I didn't get the answer I wanted, he was great help!, I'm glad he answered my question that was puzzling to me, now I have some peace of mind, I am much obliged to Dr Colantino for his prompt and instructive information., Dr. Colantino is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",37,Internal Medicine,"3,299","[Dizziness, Otitis interna, Labyrinthitis, Vertigo, Vision]","Uncompensated labyrinthitis, I have pressure and slight dizziness in my head. Kind of weird vision like my eyes are strained,  normal symptoms?"
See answer Labrynitis is an inner ear issue. Presumed to be associated with increased level of k in the inner ear. Causes severe dizziness and nausea. Sometimes so severe so person cannot move his head or function. Usually not associated with pressure or eye issues. You sound more sinus. But best to hydrate and then see your doctor,2353280,1,6746502,10014764,"1,428","Ross University School of Medicine, Dominican Republic",16years,"[11075122, 11762547, 26076779, 10000094, 11201824, 12770740, 12499767, 12593911, 12754712, 20528627, 12733236, 35071807, 10527980, 12709490, 10040236, 7659318, 35530641, 11878233]","1,068,927",,,"[Dr. Butler is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, I am grateful for this doctor this Thanksgiving!]",1,Family Medicine,467,"[Dizziness, Otitis interna, Labyrinthitis, Vertigo, Vision]","Uncompensated labyrinthitis, I have pressure and slight dizziness in my head. Kind of weird vision like my eyes are strained,  normal symptoms?"
Yes Yes these are common symptoms. You can also have tinnitus (ringing in the ears). The dizziness can be severe enough to make walking difficult. Nausea can be very uncomfortable as well. Hope that helps.,2353345,0,6746502,12737595,"1,628",,,"[7553169, 10073610, 11387377, 12324491, 11827603, 10005107, 11422481, 11755506, 10005811, 10014830, 10005507, 11125645, 10004054, 11139349, 10025089, 10004095, 12754694, 10011998, 10058367, 11201824]","1,439,563",,"I have enjoyed practicing primary care medicine including treating children, adults, seniors, as well as office gynecology, minor surgical procedures, and inpatient hospital care. I also enjoy using information technology to improve quality of care. Fun for me: family activities with my wife & children, bicycling, swimming, kettlebells, movies & travel.","[Respected specialist in Family Medicine. Highly recommend., Very timely and accurate responses.]",9,Family Medicine,717,"[Dizziness, Otitis interna, Labyrinthitis, Vertigo, Vision]","Uncompensated labyrinthitis, I have pressure and slight dizziness in my head. Kind of weird vision like my eyes are strained,  normal symptoms?"
"Posttraumatic HA headache is considered a form of secondary headache that occurs after head injury. In addition to headache, other associated symptoms frequently develop after head injury (dizziness, nausea) and the post-traumatic headache is often part of a post-traumatic syndrome.",2356643,2,6748810,12515014,"34,173","UCLA School of Dentistry, CA",31years,"[7569692, 12838194, 7553169, 7401832, 11080084, 10538896, 10056546, 11193644, 10073610, 10003512, 7430770, 10056744, 10000610, 11092579, 10057041, 11642873, 11682263, 11827603, 10014441, 10523999]","23,996,936","[TMJ syndrome, Sleep apnea, Facial pain, Trigeminal neuralgia, Headache disorders]","Dr. Paul Grin has accumulated extensive knowledge and experience throughout over 30 years of his practice in managing complicated cases. He is a board certified Orofacial Pain doctor, a Fellow of American Academy of Orofacial Pain, holds a Master’s degree in Public Health.","[I am grateful to Dr.Grin for educating not only myself, but all of us here at HealthTap about pain management, AND, moreover, I am grateful to him for his openness to the effects of psychotherapy. I have encountered many pain practitioners who devalue therapy as being unneeded, and that medication solves everything. No so for Dr. Grin, and I am relieved he is more forward thinking & collaborative!, What a great guy, excellent physician, wonderful colleague and all around genius in the area of pain as well in a surprising range of other areas.  I learn from him every day and have recommended that my own daughter read his information to help sort out her TMJ.  He does not hesitate to tackle any question and returns clear explanations of the most complex issues seasoned with true compassion., Dr. Grin is a wonderful colleague and physician. He is knowledgeable in multiple areas not only in the scope of pain management. His genuine compassion is evident not only in the way he cares for patients, but for the community of physicians here on HealthTap as well. We are all lucky to have him share his wisdom with us!, I am endorsing Dr. Grin. He is providing an excellent service to the public on Healthtap. The medical information  Dr Grin provides is accurate & understandable. Dr. Grin is clearly very knowledgeable about pain management and medicine in general., Have been reading Dr. Grin's responses and have been impressed with his lucid explanations of issues that are difficult to explain to non-medical personnel. He is thorough, concise, and provides excellent advice., I highly endorse Dr. Paul Grin as a HealthTap and HealthTap Prime as an expert. His commentaries and clinical insights are astute and educational to both patients and physicians. He is an asset to our community.]",79,Pain Management,"5,306","[Dizziness, Nausea, Head injury, Headache, Head trauma, Vertigo]","Fell off horse 2 days ago, not sure if I hit my head. S/S: headaches(short, come&go), dizziness&nausea. Head injury symptoms or from my fractured rib?"
MD or ER You need to be evaluated for head injury. See MD or ET today.,2356479,1,6748810,12543253,"13,246","University of Washington School of Medicine, WA University of Pittsburgh School of Dental Medicine, PA",40years,"[7569692, 12838194, 7553169, 12838195, 7401832, 10001527, 10056048, 10005868, 10011107, 10013908, 10038441, 11946103, 20680097, 11447928, 10056546, 11193644, 10073610, 10014830, 10052334, 10005507]","7,734,960","[Oral Surgery, Oral and maxillofacial surgery, Tooth pain, Managing TMJ, Dental pain, Wisdom tooth extraction, Dealing with Wisdom Teeth, Facial pain, Facial plastic surgery, TMJ surgery, Oral cancer, Botox, Acne, Open repair of jawbone fracture]","DMD, MD, FACS. Licensed in both medicine and dentistry. Board certified in Oral & Maxillofacial Surgery, Otolaryngology/Head & Neck Surgery, and Facial Plastic and Reconstructive Surgery. Past full time faculty at UC Davis Medical Center, Sacramento, CA. Current clinical faculty at University of Washington School of Dentistry, Seattle, WA. Practice consists of TMJ and facial pain disorders, facial plastic and reconstructive surgery. Currently in full time private practice in Sacramento, CA. 87 Scripps Drive, Suite 112, Sacramento, CA 95825. Office phone 916-570-3088.","[Being trained, licensed, & board certified both medically (both otolaryngology AND facial plastic & reconstructive surgery) AND dentally (oral & maxillofacial surgery),Dr.Gallia is in possession of an incredibly impressive breadth of training, knowledge, and experience in his field.  His answers to questions are clear, precise, & very helpful,&it is my pleasure to recommend him very highly indeed., Although I live far from Dr Lou, I have had the chance to see his recommendations, his accolades and his patient satisfaction. I highly recommend Dr Lou for his experience, recognition nationally and His devotion to his community of patients., Great Doctor. He gets right to the point, addresses the issue in a straightforward manner and tells you who to follow up with. What more could you want. Glad to have him here on Healthtap.com. Impressed with his TMJ expertise., I have known Dr. Gallia to be extremely knowledgable as an oral surgeon and have been very pleased with the way he has teated my patients.  I have no hesitation in recommending him., Dr. Gallia is an expert in his field and I highly recommend searching him out for answers relating to ENT, maxillofacial, TMJ, and other related areas of interest!, Not your basic Or all Surgeon, best of the best! Very Experience Oral Surgeon many additional specialties. Definitely in good hands and highly recommended!]",11,Oral and Maxillofacial Surgery,"1,445","[Dizziness, Nausea, Head injury, Headache, Head trauma, Vertigo]","Fell off horse 2 days ago, not sure if I hit my head. S/S: headaches(short, come&go), dizziness&nausea. Head injury symptoms or from my fractured rib?"
"Mild concussion Sorry to hear about your injury. The symptoms of headache, dizziness and nausea suggest concussion. Best to give your self rest, both physical and mental.",2356880,1,6748810,11503571,"9,069","State University of New York Upstate Medical University, NY",46years,"[11387377, 11827603, 11146675, 11188319, 11045923, 10530715, 11832999, 11168851, 10003048, 12355789, 10000414, 11083895, 11139349, 11499112, 11061343, 10014887, 12673344, 20596297, 11196657, 11996614]","5,226,334","[Child Health, ADHD, Adderall, Seizure, Concussion, Dextroamphetamine and racemic amphetamine, Seizure disorder, Ritalin, Convulsion, Brain injury, Depression, Meningitis, Paralysis, CSF culture, Traumatic Brain Injury, Lead exposure, Learning disability]","Tell us about your background, specialties, interests...Practicing Pediatric Neurology for 38 years. Have been on medical school faculties - Tufts University School of Medicine and Harvard Medical School. My practice emphasizes cognitive and behavioral Neurology, including ADHD, Learning Disabilities, Developmental Disabilities, Headaches and stress related disorders, in addition to the range of pediatric neurology referrals.I have been working with the Brain Injury Association of America and the North American Brain Injury Society since 1986. I have a special interest in children and adolescents with Traumatic Brain Injury, especially sports concussions.","[KnowledgeableN, helpful and clear responses.  Thank you for answering the immunization question that continues to surprisingly generate debate!, I enjoy and learn a great deal from Dr. Singer's answers. A real asset to HealthTap!, Great doctor. Consistently gives thoughtful, insightful and expert advice., Experienced, very well trained and helpful Pediatric Neurologist, Thanks for your valuable contributions, Smart doctor.
I highly recommend.]",11,Pediatric Neurology,820,"[Dizziness, Nausea, Head injury, Headache, Head trauma, Vertigo]","Fell off horse 2 days ago, not sure if I hit my head. S/S: headaches(short, come&go), dizziness&nausea. Head injury symptoms or from my fractured rib?"
"More information pls COPD patients typically will produce more sputum or mucus when they cough. Your symptoms may be either but without a history of smoking, asthma is more likely. Since you have had a PFT , asking for the FEV1/FVC ratio will help your physician determine whether there is a component of restriction as well.",1998300,2,675293,12631734,"5,572","UC San Diego School of Medicine, CA",31years,"[10049366, 11168851, 12543253, 10025089, 10013293, 20596297, 11375063, 10038577, 12363070, 12743300, 12716366, 11885554, 10000094, 11775371, 10003568, 11499112, 11144895, 12770740, 11195338, 11201824]","3,009,148","[Pediatric pulmonology, Pulmonology, Infant Health, Infant and toddler health, Premature delivery]",,"[Great doctor. Consistently gives thoughtful, insightful and expert advice., highly recommend]",8,Pediatric Pulmonology,817,"[Asthma, Cough, Wheezing, Spirometry, Sputum, Pulmonary function test, Pulmonology, Copd, Pediatric pulmonology]",No cough or sputum but I have a wheeze and tight chest. Pred. Value spirometry is 83%. Is this COPD or late onset asthma?
"Need more info You gave predicted value but what was your actual value. By definition, asthma is reversable airway disease, i.e. Once you treat it, your lungs return to baseline normal. In contrast, copd, your airways will not return to normal but rather reach a lower than normal baseline depending on how severe you are. Thre are four leverl of disease and you get catagorized based on a lung function test.",1016097,1,675293,10051118,412,"St. George's University School of Medicine University of London, St. George's Hospital Medical School, England",18years,"[11080084, 10038570, 7553169, 10025116, 10014428, 11913172, 10050191, 7838362, 7142490, 7443774, 7058908, 7953275, 7170803, 8033946, 7356184, 7625056, 7777631, 7753249, 7333119, 7388066]","308,095",,,"[Dr. Maturani is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Maturani is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",3,Hospital-based practice,315,"[Asthma, Cough, Wheezing, Spirometry, Sputum, Pulmonary function test, Pulmonology, Copd, Pediatric pulmonology]",No cough or sputum but I have a wheeze and tight chest. Pred. Value spirometry is 83%. Is this COPD or late onset asthma?
"Other factors Asthma is reversible airway obstruction that can start in adults. After taking several puffs of albuterol inhaler, there should be at least 12% improvement in fev1. While 83% falls within normal range, it is not likely normal for you if wheezing and tightness are present. COPD is from smoking and can show obstruction on lung function, but is less likely to be reversible like asthma.",1015923,1,675293,11373966,"3,999","Medical College of Wisconsin, WI",27years,"[10004464, 10049991, 11079326, 10002907, 10014344, 12229824, 10049366, 10014305, 20596297, 12756606, 11045923, 11188319, 11447928, 11387377, 10000414, 10050211, 11080084, 11832999, 10075023, 10014299]","4,143,407","[Allergies, Asthma, Hypersensitivity, Cough, Child allergies, Food allergy, Allergic reaction, Asthma in children, Milk allergy, environmental allergies]","Practiced at Medical College of Wisconsin for 17 years as Professor of Pediatrics and Medicine. Board certified Allergy/Immunology and 21 years as board-certified Pediatrician. Founder of Family Allergy & Asthma Care of Montana in Bozeman, MT. MD at Medical College of Wisconsin with AOA. Residency at Children's Hospital of Wisconsin and fellowship in Allergy/Immunology at Medical College of Wisconsin Affiliated Hospitals. Now, Clinical Professor at University of Colorado School of Medicine, Denver, CO.","[Dr. Zacharisen provides informative detailed responses to questions that have been challenging.  He is straightforward, knowledgeable, accurate and obviously empathetic to the people posing these issues.  The fact that his photo carries a good stethoscope is just further evidence of his clinical expertise.  Don't think I have seen many allergists with one of these., I enjoy learning from Dr. Zacharisen's answers, as he makes things understandable and approachable.  He's a great resource here, providing public service on HealthTap., I endorse Dr. Zacharisen.  He provides accurate, understandable information on Healthtap. He is providing an excellent service to the public. I recommend Dr. Zacharisen., I can see that Dr. Zacharisen loves what he does, practicing good and compassionate medicine!!!
He provides excellent, precise answers that are easy to understand., Fast, Fantastic answers to often complex questions, truly an asset to the Medical Community. A true national leader in Allergy and Immunology., He always backs his answers with scientific evidence and researches the tough questions. A great respurce for healthtap.]",22,Allergy and Immunology,"2,286","[Asthma, Cough, Wheezing, Spirometry, Sputum, Pulmonary function test, Pulmonology, Copd, Pediatric pulmonology]",No cough or sputum but I have a wheeze and tight chest. Pred. Value spirometry is 83%. Is this COPD or late onset asthma?
"No There isn't any reason for anyone to do a lab test looking for Plan B in a patient. If it's important, the patient can just tell the doctor she took Plan B. On a side note, if a patient is checking her glucose, she can go first thing in the morning (after fasting overnight (water is ok to drink)), and get a Fasting Blood Glucose result that is more helpful in assessing her blood sugar status.",2362720,3,6753581,10002337,"38,528",,28years,"[12838194, 12838195, 11080084, 10538896, 11193644, 10073610, 10003512, 10056744, 10000610, 11092579, 10057041, 10000041, 11642873, 11682263, 11827603, 10014285, 10014441, 11946059, 10523999, 11889558]","13,624,857","[Children's health, Vaccinations]","Dr. Robert Kwok has been practicing general pediatrics for over twenty years. Before opening his Los Gatos office near San Jose, California, he graduated from Rice University and Baylor College of Medicine in Texas. In his current practice, he is part of Stanford Health Care, and takes care of children from newborns to high school students. He serves up helpful, sensible answers at every office visit, and can be overheard saying, ""Vaccinate all your kids, talk with them every day, and give us a call if one of them is ill or needs a check-up."" Dr. Kwok likes HealthTap because it gives him a way to deliver accurate medical information to people in the community and far beyond. He also likes the way members can read multiple answers to a question, to get several doctors' opinions on an issue. Members can easily share good answers or tips with family and friends through Facebook or Twitter.","[I enjoy reading Dr. Kwok's advice on Health Tap. I'm impressed by the broad scope of his medical knowledge, his sense of humor and his skill in explaining medical issues to patients in plain English without resorting to medical jargon. He is an asset to Health Tap., Dr. Kwok is a kind and knowledgable physician who is always a pleasure to interact and work with.  I would highly recommend as a pediatrician in the south bay area!, Fast, Fantastic answers to often complex questions, truly an asset to the Medical Community. A true national leader in children's health care., Committed to next generation healthcare while maintaining the humanity of physician-patient interaction.  Knowledgeable and experienced., Dr Kwok's posts are always thought provoking.  One can truly see the commitment and passion to medicine.  Keep the great answers coming., Excellent contributor to Healthtap. Extremely knowledgeable and graciously shares his gifts with the world. And he has a lot to share!]",323,Pediatrics,"16,233","[Vitamin d, Levonorgestrel, Insulin, Glucose random, Glucose, Calcitriol, C peptide, Blood sugar]","Took plan b on Thurs. and I have blood test on Mon. for glucose random,vitamin d,25-hydroxy, hemoglobin ,insulin and c-peptide will plan b show up ?"
No Plan B is not something that will show up in those blood tests.,2362595,2,6753581,10002944,"6,363","University of North Carolina School of Medicine, NC",27years,"[7401832, 10055016, 10003512, 11092579, 11827603, 10014441, 10010426, 10051802, 7742792, 10049991, 11395347, 11045923, 10005811, 10014428, 10000059, 11125645, 10045171, 10049366, 10530715, 11168851]","19,576,234","[Depression, Sleep, Anxiety, Diabetes, Obesity, Diabetes Type 2, Heart failure, Insomnia, Body weight, Preventive medicine, Stress management]","I have been a family physician for 20 years. I have worked in private practice, in hospital medicine and in public health. I love helping patients take control of their health and develop healthier lifestyles. I believe that patients have a right to excellent medical care and accurate understandable information about their conditions. I am now working as a consultant to help patients manage the stress in their lives. You can read about my practice at StressSolutionsPA.com","[Dr. Robinson is a wonderful healer and colleague! She is an invaluable member of the medical community and HealthTap team! I would love to have her as my doctor, and also for my children. She's brilliant, but so are many others. She has that intangible quality that I call charisma, personality, friendliness. Compassion and true joy are her greatest assets and what makes her stand out & outstanding, I have had the pleasure of being able to learn from a number of questions that Dr. Robinson has written for patients ranging over a variety of medical interests.  I'm impressed with her fund of knowledge as well as her matter of fact style of conveying difficult principles to them.  I recommend Dr. Robinson as a STRONG ASSET to the HealthTap community & look forward to her future contributions., Dr. Robinson is a pearl beyond price!  A modern day ""Wise Woman,"" who embodies the true meaning of wisdom, which is knowledge combined with kindness and tolerance, and a willingness to not only share it but to provide support and empathy.  Kudos!, Dr. Robinson has common sense, understandable, and importantly, high quality answers. I would have her as my doctor if  I lived in NC., I endorse Dr Robison. She is clearly caring and knowledge. She is providing a value service to the public through Healthtap., Funny, compassionate, caring, succinct.  These are the qualities that I would recommend Dr. Kathy Robinson with.]",32,Family Medicine,"1,813","[Vitamin d, Levonorgestrel, Insulin, Glucose random, Glucose, Calcitriol, C peptide, Blood sugar]","Took plan b on Thurs. and I have blood test on Mon. for glucose random,vitamin d,25-hydroxy, hemoglobin ,insulin and c-peptide will plan b show up ?"
"Blood testing The test being done is not to check your hormone levels so what ever you ,mean by plan B either the progestins level or HGC will not be checked for unless ordered for it.",2362844,1,6753581,12652622,"1,957","Madurai University, Tirunelveli Medical College, India",,"[7553169, 11045923, 20596297, 11946179, 11387377, 12743300, 12754694, 12716366, 12756606, 10019047, 12763938, 11144895, 10001713, 26076779, 12647808, 12735499, 11075148, 12438222, 12754712, 12775845]","1,120,322",,,"[Dr. Gani is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Gani is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, I am grateful for this doctor this Thanksgiving!, I am grateful for this doctor this Thanksgiving!, I am grateful for this doctor this Thanksgiving!, I heart this doctor!]",9,Internal Medicine,618,"[Vitamin d, Levonorgestrel, Insulin, Glucose random, Glucose, Calcitriol, C peptide, Blood sugar]","Took plan b on Thurs. and I have blood test on Mon. for glucose random,vitamin d,25-hydroxy, hemoglobin ,insulin and c-peptide will plan b show up ?"
No Plan B will not show up in the tests you listed. Best wishes!,2362594,0,6753581,12686072,"3,227","null Loma Linda University School of Medicine, CA",22years,"[11193644, 10010426, 11395347, 10014428, 11168851, 12770019, 10038868, 11183703, 11194676, 10004448, 11125609, 12743300, 12754694, 10000422, 12716366, 26076779, 11365213, 11775371, 11043668, 12355444]","4,169,941","[Contraception, Ovulation]",,[I recommend Dr. Whiting. He is providing an exceptional service to the public via Healthtap. He clearly has a vast knowledge of OB/GYN.],48,Obstetrics and Gynecology,"1,445","[Vitamin d, Levonorgestrel, Insulin, Glucose random, Glucose, Calcitriol, C peptide, Blood sugar]","Took plan b on Thurs. and I have blood test on Mon. for glucose random,vitamin d,25-hydroxy, hemoglobin ,insulin and c-peptide will plan b show up ?"
"So sorry The prognosis is not good, but your doctors can certainly treat her symptoms, control pain, nausea, general symptoms, and palliative treatment can improve her quality of life. Talk to your oncologist regarding lifespan issues, and get some advice.",1016497,2,675516,10014219,"23,228",Johns Hopkins University School of Medicine,47years,"[11080084, 10073610, 11387377, 10070856, 10002907, 10057041, 12229824, 11682263, 12324491, 11195338, 10058367, 11827603, 12708434, 10523999, 11125605, 11889558, 10005209, 10000408, 10049935, 10064692]","51,233,351","[Multiple sclerosis, Headache, Migraine, Numbness, Stroke, Cerebral vascular accident, Neuropathy, Dizziness, Migraine headaches, Seizure, Sleep, Tingling, Alzheimer's disease, Memory, Dementia, Exercise more, Weakness, Thoracic outlet syndrome, Memory loss, Dementia with Lewy bodies]","Born and grew up in Vermont. Went to medical school in Baltimore, and did internship at Georgetown in Washington, followed by military service, and resumption of training in Los Angeles. I have a small solo private practice and teach throughout the Western United States, mainly in the area of Multiple Sclerosis. Do research with newer MS drugs, and network closely with the Univ of Colorado MS Clinic. Do highly sophisticated electromyography with newer techniques which are described in Surgical textbooks, and a textbook in press, soon to be released. (Thoracic Outlet Syndrome and other disorders of the brachial plexus). Also, focus on alternative medicines and medical foods.","[I find Dr. Machanic to be a distinguished, caring, compassionate, and dedicated neurologist specializing in such difficult, complex cases. I feel lucky to know him thru the HealthTap network, as he has helped so many patients. I am glad to meet him, and hope to continue our professional dialogue together, and learn from his vast knowledge base. Excellent advice given!, Dr. Machanic is a phenomenal asset to HealthTap. His recommendations are spot-on and his years of experience certainly shines through. I even find myself learning from his knowledge in the field of Neurology. Thanks for your contribution!, Dr. Machanic represents one of the most accomplished professionals in our network at Healthtap.com His answers are extremely valuable for users and professionals equally, and his opinion is regarded with admiration to his excellence., I have the pleasure of knowing Dr Machanic professionally and personally. He is a caring physician, a wellspring of knowledge, and a funny guy! He provides valuable wisdom, information and perspective in the neurology community., Dr. Bennett Machanic is a highly trained and expert Neurologist who gives very good expert clinical opinions. I highly recommend Dr. Machanic to anyone who is seeking a consultation with a Neurologist. Thank you Dr. Machanic., Dr. Machanic provided a thoughtful response to a curbside consult on CIDP.  His willingness to help out with a clinical question is very much appreciated. Thank you, Dr. Machanic!]",90,Neurology,"8,613","[Nausea, Cancer, Lung cancer, Medical oncology, Palliative treatment, Quality of life]",Can you survive with no treatment for small cell lung cancer that has moved to the brain my mom has 10 tumors?
"Usually not This sounds like a difficult situation. Few patients with lung cancer that has spread to the brain will be long term survivors. Radiotherapy to the brain can be effective for small cell lung cancer, but the disease usually progresses elsewhere.",1016494,1,675516,11842197,275,"Washington University School of Medicine, MO",8years,"[10002956, 11204938, 11206156, 25770504, 11872781]","67,829","[Hepatocellular carcinoma, Radiation oncology, Lung cancer, Radiosurgery, Prostate cancer]",,"[Dr. Ohri is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Ohri is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",,Radiation Oncology,49,"[Nausea, Cancer, Lung cancer, Medical oncology, Palliative treatment, Quality of life]",Can you survive with no treatment for small cell lung cancer that has moved to the brain my mom has 10 tumors?
