answer_content,answer_id,answer_voted,question_id,user_id,user_agrees,user_edu,user_exp,user_followed,user_helped,user_interest,user_intro,user_recommends,user_saved,user_specialty,user_thanks,question_tags,question_content
Call Call the physician who performed the cataract procedure immediately!,136174,11,83880,10056021,"2,020","Jefferson Medical College of Thomas Jefferson University, PA",15years,"[10010506, 10010724, 11188319, 10055439, 10000408, 10049933, 11499250, 10052978, 10055089, 10010426, 10038577, 10014033, 12381652, 10013299, 10064773, 10056456, 11089577, 10064692, 11060227, 10027730]","1,200,351","[Pimples, Diabetes, Hypercholesterolemia, Chronic high blood pressure]","Harris Cohen, M.D., is a Family Medicine Physician at Hatboro Medical Associates, located in Hatboro, Pennsylvania. His areas of interest include the treatment of hypertension, diabetes, and hypercholesterolemia as well as minor dermatologic procedures and joint injections. Dr. Cohen is a Diplomate of the American Board of Family Practice and a member of the Pennsylvania Academy of Family Physicians. He has lectured and published articles on the use of personal digital assistants in medicine and has also been published articles in several journals and textbooks on premenstrual dysphoric disorder.","[Dr. Cohen is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Cohen is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",3,Family Medicine,530,"[Cataract, Floaters, Surgery, Cataract surgery, Vision]","After having cataract surgery, I now have a large ""floater"" which came from the back of my eye. It is blocking part of my vision. What can be done?"
"Examination The most likely cause of the floater is a blurred area of vitreous (jelly of the eye) floating in front of the macula. You should be examined. If it is a jelly floater with no other problems, i recommend waiting for at least a year. If it does not resolve and affects you activities of daily living (very symptomatic) they you should consult with a retina specialist to discuss vitrectomy.",270741,1,83880,10055629,"3,053","University of Nebraska College of Medicine, NE",22years,"[11447928, 11193644, 10014592, 11188319, 12770019, 10006193, 10019047, 10055089, 11184711, 12381652, 12543253, 10000414, 11387377, 12229824, 10049933, 10073610, 10011426, 12324491, 10055629, 11080084]","2,737,945","[Cataract, Cataract surgery, Glaucoma, Dry eyes, Ophthalmology, Cataract removal, Retinal disorders, Eyelid surgery, Corneal opacities]","Medical Profile Michael Ham, M.D., FACS Board Certified A native of Nebraska, Dr. Ham graduated from the University of Nebraska, Omaha in 1990 and its Medical Center in 1994. As a medical student, Dr. Ham provided care at the University of Arizona Medical Center and at a community hospital and clinic in Belize, Central America. He served his internship and received his specialty training in Ophthalmology at the Alton Ochsner Medical Foundation in New Orleans. During this time, he studied at five different clinics/hospitals under 22 different physicians, receiving the most comprehensive training available in advanced technology and techniques. Dr. Ham, a board-certified surgeon, performs a variety of eye surgeries and laser treatments including the Instant Vision (tm) cataract surgery, glaucoma surgery, laser treatment for diabetic retinopathy and Blepharoplasty and related plastic eye surgery. To date, he has performed over 12, 000 cataract and over 1,000 Blepharoplasty surgeries. He perfected techniques allowing him to complete cataract surgery in about 5 minutes, with the industry standard being approximately 14 minutes. His 5-Minute Instant VisionÔ cataract surgery helps to reduce risks and complications and accelerates recovery. Most patients of Dr. Ham’s cataract procedure return to normal activities the same day as surgery. As the Medical Director of the Kokopelli Eye Institute, Dr. Ham is committed to staying abreast of the latest changes in ophthalmic eye care and surgery. The Institute is dedicated to expanding knowledge of eye care issues through education directed at both healthcare professionals and the community at large. He supports the Tri-City community, providing both human and financial resources to local causes and charities. He also donated his time to staff the only medical clinic located on the bay island of Utila in Honduras. Dr. Ham was selected as one of America’s Top Ophthalmologists by the Research Council of America. He is a member of the American Academy of Ophthalmology, the American Medical Association, the American College of Surgeons and the Arizona Medical Association. Dr. Ham is licensed as a physician in Arizona, Alabama and Louisiana.","[A great Ophthalmologist! Very knowledgeable in eye surgery, eye medicine, and many other areas of medicine also. Gives excellent answers. A great resource on Health Tap. Highly recommend., Great doctor. Consistently gives thoughtful, insightful and expert advice., Highly recommend]",7,Ophthalmology,"1,020","[Cataract, Floaters, Surgery, Cataract surgery, Vision]","After having cataract surgery, I now have a large ""floater"" which came from the back of my eye. It is blocking part of my vision. What can be done?"
"Not likely If blood test for pregnancy was negative after a missed period, you are not likely to be pregnant. Please follow your doctor's advice.",1417942,2,839407,10040414,"37,206","University of Pune, Armed Forces Medical College, India",44years,"[11080084, 10003512, 10057041, 11682263, 10000408, 10010426, 10056048, 10049991, 10007158, 11447928, 10009095, 10013897, 11045923, 11048549, 10056456, 10005507, 10003619, 10049366, 10530715, 10003048]","96,339,072","[Cancer, Nutrition, Cervical cancer, Ovarian cancer]","Currently I am serving as Walter L. Shepeard Chair in Clinical Pathology at Georgia Regents University. My previous engagements include serving as Professor of Pathology at University of Missouri-Kansas City School of Medicine, Professor of Pathology at the University of Pittsburgh, and Chief Medical Officer in the Department of Veterans Affairs Senior Executive Service. I received my MB,BS (MD) from Armed Forces Medical College, Pune, India, and a PhD in Medicine and MBA from University of Pittsburgh. I am board certified in Anatomic and Clinical Pathology, with certification for Special Competence in Immunopathology, and have Certification as Physician Executive. I discovered two genes relevant to Lung Biology and published over 100 papers in peer-reviewed journals.","[I have been following Dr. Singh's answers for some time and am impressed in how easily his answers get right to the heart of the questions. You might say that his answers all have a certain ""POP"" to them., Your dedication and commitment to providing quality health consultation on HealthTap is greatly admired and a true benefit to your patients. Keep up the good work., Dr. Singh provides very informative answers that are right on track with the questions asked.  He's a wonderful asset to the HealthTap community!, Dr Singh  addresses patient questions in a concise, clear manner, with  links for additional information.  Excellent physician!, Prolific and insightful, Dr. Singh is an important contributor valued by his patients and his physician colleagues., I recommend this doctor.  Very insightful and I learn something new from these answers]",155,Pathology,"10,970","[Missed period, Ovarian cyst, Pregnancy, Sonogram, Female health]","No period for 3months, all pregnant symptoms, but neg blood test. Dr says to get ultrasound for ovarian cyst. Is possible to still be pregnant ?"
Prob not Blood tests are very accurate. Follow dr advice to look for something else!,1198552,0,839407,10014088,"15,830","Medical College of Wisconsin, WI",23years,"[11080084, 10538896, 10003512, 10057041, 11682263, 12324491, 11946059, 10523999, 11889558, 10000408, 10051802, 10049991, 10007158, 11447928, 11755506, 10013299, 11045923, 11048549, 10056456, 10014428]","66,506,589","[Sleep, Female Health, Acne, Diabetes, Cancer, Depression, Child Diabetes, Facial pimples, Losing Weight, Asthma, Diabetes risks, Cerebral apoplexy, Laparoscopic surgery, Sleep disorders, Foul taste in mouth, Feeling anxious, Drowsiness, Fever, Weight loss program, Internal Medicine and Pediatrics]","I was a Clinical Pharmacist, mostly in Infectious Diseases and Nutritional Support in Hospital ICUs for about 20 years prior to going to Medical School at Medical College of Wisconsin. I also completed my Internship and Residency at The Affiliated Hospitals of the Medical College of Wisconsin in Internal Medicine/Pediatrics, and served as Chief Resident during my final year. I am a Board Certified Fellow in Both Internal Medicine and Pediatrics and love giving quality, compassionate care to my patients in both specialties. I am also close to Board Certification in Cosmetic Medicine. I enjoy going on Mission Trips to Central America and have learned Spanish doing so and serve the Spanish population in my area. Most all areas of medicine interest me. I have recently board certified in Addiction Medicine","[Dr.Davis comes to HT with unique medical training background and unique skills, and with that comes her unique answers and insights here on this forum. She is a competent, dedicated, compassionate physician and it's truly a pleasure to recommend her, Dr. Davis is a very knowledgeable, hardworking physician. She provides helpful, practical responses to all kinds of questions in adult and pediatric medicine.  I'm glad to have her as a HealthTap colleague, and highly recommend her., Dr Davis has shown a level of caring and straight-forward communication that is rare in doctors today.  She is a genuine individual with an obvious dedication to her patients.  She has my highest recommendation !, Dr. Davis is very smart and give great advice.  Her background as a clinical pharmacist certainly enhances her understanding of complex medical conditions and treatments.  She has my highest recommendation!, Dr. Davis is an extremely knowledgeable and caring physician and I continue to learn from reading her answers. She is an asset to her patients and the Healthtap community., A concise answer, compassion and experience is what you will get when Dr Davis answers one of your questions.  Such a great value to the HealthTap community!]",58,Internal Medicine,"5,177","[Missed period, Ovarian cyst, Pregnancy, Sonogram, Female health]","No period for 3months, all pregnant symptoms, but neg blood test. Dr says to get ultrasound for ovarian cyst. Is possible to still be pregnant ?"
"If the blood was neg Then u should not be preg, u need other hormones checked and the ultrasound.",1198223,0,839407,10014068,"8,042","Indiana University School of Medicine, IN,1979",36years,"[11080084, 12515330, 10014592, 10005107, 10002907, 10038570, 10000201, 10019047, 10049933, 10005209, 10000414, 10010426, 10014299, 11885554, 10011998, 10003218, 10014627, 12543253, 12673344, 10005571]","72,631,213","[Female Health, Healthy pregnancy, Menses, Contraception, Bleeding, Tubal ligation, Vaginal discharge, Pelvic pain, Vaginal bleeding, High risk pregnancy, Hormone treatment]","I am a board certified OB-GYN who has been in the South Florida Area since 1991. I have 2 offices , one in Coral Springs and the other in Boca Raton , Fl. I have an active obstetrical practice and do both low and high risk OB. I also do all aspects of office Gyn as well as specializing in minor office surgeries such as Tubal sterilization, Endometrial Abaltion to treat abnormal or heavy bleeding, Hysteroscopy, D&C, Myosure to treat fibroids, Leep and Urodynamics and Bone Densities.All of these are done in the office which is much easier and much more convenient than doing it in the hospital and cheaper for my patients. I also do minor and major surgery in the hospital when necessary. I treat STDs, vaginitis offer contraception, menopausal therapy, PMS, and infertiltiy workup and treatment as well as all forms of birth control and evaluation of pelvic pain and ovarian cysts.I also diagnose and treat abnormal pap smears as well as abnormalities of the vulva and vagina.I diagnose and treat endometriosis as well as do screening for all types of female cancer.","[always has great informative posts about ob/gyn.  He is a great asset to Healthtap, Very accurate and useful responses., a caring and empathetic physician!]",68,Obstetrics and Gynecology,"3,705","[Missed period, Ovarian cyst, Pregnancy, Sonogram, Female health]","No period for 3months, all pregnant symptoms, but neg blood test. Dr says to get ultrasound for ovarian cyst. Is possible to still be pregnant ?"
"Take the test If you want to know if you are pregnant, take a test. In today's world you do not need to wonder if you are pregnant or not based on symptoms. Pregnancy tests are available at any pharmacy and in minutes you will have your answer. They can detect a pregnancy 7-10 days after conception. The best time to take one is when you miss your period.",1286730,1,843662,10000090,"34,254","University of Texas Southwestern Medical School at Dallas University of Texas Southwestern Medical School at Dallas, TX",17years,"[11080084, 10073610, 10003512, 10056744, 10000610, 11092579, 10057041, 10000041, 11682263, 10523999, 10038441, 10005107, 10040212, 10056048, 10049991, 10007158, 11447928, 11755506, 10013299, 10009095]","19,585,280","[Contraception, Hysterectomy, Sexually Transmitted Diseases, Urinary incontinence, Menorrhagia, Teen pregnancy, Endometrial ablation, High risk pregnancy, Hysteroscopy, Essure]","Dr. Jeff Livingston has been a physician at MacArthur OB/GYN since 2003. He served as Chairman of the Obgyn Department at Baylor Medical Center of Irving. He is leading the practice’s efforts to use social media, Health 2.0, and community involvement to improve patient engagement. Several national publications, including USA Today, Wired magazine, Computerworld.com and Physicians Practice have featured his combined use of Facebook, Twitter and a secure patient portal to effectively communicate with patients and to better meet their everyday healthcare needs. His efforts at promoting patient engagement have been featured at the Health 2.0 conference in Washington DC and San Francisco as well as on Voice of America News, WFAA’s Good Morning Texas and DFW News NBC. Working with the Irving Independent School District, he received the Golden Apple Award in 2009 in recognition of his outstanding contributions to students and teachers regarding STD and teen pregnancy prevention. In 2012 he received the Heroes For Children award from the Texas State Board of Education. Dr. Livingston grew up in Dallas, TX, and graduated from J.J. Pearce High School. He attended Trinity University in San Antonio, where he played basketball and majored in Spanish. He then returned to Dallas to attend the University of Texas Southwestern Medical School. After completing his residency at Parkland Memorial Hospital, he moved to Irving to work with MacArthur OB/GYN. He is fluent in Spanish and sign language, and enjoys spending his free time with his wife and four children. He is a board certified obstetrician and gynecologist by the American Board of Obstetrics and Gynecology.","[I enjoy reading Dr. Livingston's concise, informative answers. As a DB Pede, I really like that he addresses questions from sexually active teens in a non- judgmental manner. I also look forward to his responses to women who have difficulty conceiving  & those of advanced maternal age. Many of the infants &'children I see are born to moms in these 3 groups.', Dr. Jeff Livingston is an innovative, creative, talented OBGYN physician whose main goal has always patient education and empowerment.  He is an excellent clinician and a great asset to the local Irving and Healthtap community alike., Great physician with consistently sage answers rendered in an empathic tone. I am learning a lot from him and he is an excellent patient educator. Thanks for being on Healthtap and sharing your knowledge and expertise., Huge asset to the medical community & obviously, his patients. Embraces changing technology & used the opportunity to help patients & educate the public at large. Kudos! We could a take a page from his book!, Dr. Livingston is an engaging, caring physician on the cutting edge of health care and technology.  He's working tirelessly to provide excellent care to not only his patients but patients around the world., Dr. Livingston is a warm, down-to-earth person and an exceptional physician.  I really enjoy his contributions on HealthTap, and I would feel confident referring any patient or family member to him.]",303,Obstetrics and Gynecology,"15,250","[Headache, Female health, Getting pregnant, Pregnancy, Menstrual period]","My period is 5 days late (day 42). I have headaches, cramps, pink spotting and faint bfp that turned always bfn. Bbt chart is crazy, tending to low. Could i be pregnant?"
"Female issues Possibly pregnant, but to rule this in or out, a pregnancy test is needed. Do one. If -, but the symptoms don't go away, repeat in 2 weeks.",1286942,0,843662,10011828,"15,335","State Medical University N Testemitanu of Republic of Moldova, Republic of Moldava",18years,"[11080084, 10056546, 10073610, 10003512, 10056744, 10057041, 10056048, 10049991, 10007158, 10009095, 11045923, 11048549, 10056456, 11125645, 10003619, 10530715, 11089577, 10003048, 12543253, 10000414]","58,247,291","[Child Health, Circumcision, Cancer, Circumcised, Diabetes, Depression, Sleep, Laparoscopic surgery, Children's health, Child Diabetes, Diabetes risks, Fever, RID lice treatment, NaSal, Normal childbirth, Rehab, Chronic high blood pressure, Natural remedies, Men's health, Pain Management]","I was born in the country of Moldova. I graduated from the only medical school in my country in 1998 and the completed residency in Internal Medicine in 2001. Later in 2005 I graduated from a family medicine residency in Kalamazoo, MI. Since early 2006 I've been employed by Community Health Association of Spokane in Spokane, WA. I love working with different ethnic groups, such as Eastern Europeans and other minority groups. I am fully fluent in Russian, Ukrainian, and Romanian. I have a wife and 3 beautiful kids - Ann,9 Mark,7 and Anthony, 10 months. I love international traveling, outdoors. We are active in our local church and international mission work. My professional interests are diabetes, healthy living and chronic disease management.","[I recommend Dr. Conovalciuc. He provides really interesting (& spot on) responses on Healthtap.  His responses are often not run of the mill - which is why I enjoy reading & learning from them. Here is clearly very knowledgeable about medicine. He is providing an excellent service to the public on Healthtap. I endorse Dr. Conovalciuc., Dr. Conovalciuc is a fantastic family physician who not only cares for his patients in person but for those in this online community by giving clear & thoughtful answers on a regular basis. In the process, he teaches the rest of us & reminds us of why we entered this profession in the first place. Thank you, Dr. C!, Dr Conovalciuc's answers are clear, easy for patients to understand, and show his experience and tremendous breadth of knowledge. He seems to be a very caring person and a great asset  to Health Tap., Dr. Conovalciuc is the most versatile ,knowledgeable ,compassionate doctor . He goes out of his way to help millions of people by participating actively in this project., Dr. Conovalciuc consistently gives clear, helpful and compassionate answers to patients on Healthtap. I recommend him as a kind and knowledgeable physician., Dr. Conovalciuc it generous with his time to one and all.  I am glad I got to know him on Healthtap, and learn from him.]",43,Family Medicine,"5,082","[Headache, Female health, Getting pregnant, Pregnancy, Menstrual period]","My period is 5 days late (day 42). I have headaches, cramps, pink spotting and faint bfp that turned always bfn. Bbt chart is crazy, tending to low. Could i be pregnant?"
Missing Periods Missing period or late period in a setting where you are sexually active is a time to get a pregnancy test. Any answer here would be pure speculation. Get the test. Get the data.,1207889,0,843662,10532678,"22,537","University of Utah School of Medicine, UT",22years,"[11946179, 12515330, 10049935, 11125605, 11208135, 10000359, 11195338, 10014305, 10057975, 11196657, 12271864, 10038441, 10002907, 11183952, 10064429, 10038868, 10019047, 10000408, 11827603, 10049933]","327,059,582","[Human immunodeficiency virus, Male Health, Sexually transmitted infections, Depression, Losing Weight, Testosterone, Diabetes, AIDS, STD, Addiction, Alcoholism, Men's health, Gay, lesbian and transgender health]","I am a General Practice physician. I truly believe in the primary care and family model. In my practice I ask as many or more questions then I am asked. I like to teach as much as possible. I believe in patients hearing their own answers to their questions. I try to work as a partner with my patients. I try to empower them to know as much as possible about their bodies. I also am specializing in Men's Health issues which include Male Aging, Addiction, Sexuality and STDS. Other areas of my expertise include LGBT medicine and HIV medicine. I have some significant experiences with Hospice care and I advocate for a sane approach to the drug war and teach and write about harm reduction. I feel my work is a calling and I get significant spiritual benefit with mny work. I grew up Mormon in Issaquah, Washington. I am the father of two sons and the grandfather of a newly born baby girl.","[I highly recommend Dr. Killian for his dedication and excellent and straightforward responses on HealthTap. He is clearly very knowledgeable in the area of human sexuality and sexually transmitted diseases as well as in men's health. And excellent addition to the HealthTap team., I see Dr K on line often giving expert and knowledgeable advice from a variety of topics including : Human immunodeficiency virus, Sexually transmitted infections, AIDS, Gay, lesbian and transgender health, Men's health. He is a major contributer to the health tap community., Dr. Killian has a vast amount of knowledge and a great ability to separate the wheat from the chaff in answering questions with clarity and wit. I appreciate learning from him as much as I'm sure the readers do, too., Dr. Killian is informative, clear, compassionate and interesting. I look forward to seeing his replies and comments. I always learn things that are helpful and often thought provoking. A great resource!, Dr. Killian is very knowledgeable and his answers are a great resource to patients here on Health Tap.  I find myself learning a lot from reading his entries., Outstanding and to the point answers and advice. Obviously a very knowledgeable, caring and dedicated doctor.]",537,General Practice,"17,350","[Headache, Female health, Getting pregnant, Pregnancy, Menstrual period]","My period is 5 days late (day 42). I have headaches, cramps, pink spotting and faint bfp that turned always bfn. Bbt chart is crazy, tending to low. Could i be pregnant?"
"Lens implant The type of lens implant depends on many factors. There are numerous choices such as monofocal, toric, multifocal, accommodating, etc. Discuss these options with your optometrist and surgeon to come to a consensus regarding the best lens for you.",1210671,1,848124,10027779,"4,740","Texas Tech University School of Medicine, TX",12years,"[11080084, 10057975, 11374101, 11387377, 11198192, 10070348, 11125609, 10064692, 10055629, 10075023, 11045923, 12647808, 12355444, 10014830, 11205260, 12543305, 11153712, 11133209, 10073610, 10023207]","6,009,901","[LASIK, Cataract surgery, Dry eyes, Corneal transplant]","I am a Cornea, Cataract, & LASIK specialist. I currently work at West Texas Eye Associates in Lubbock, TX. Our practice has state-of-the-art technology and a skilled caring staff. We work to provide superior care and provide our patients with a lifetime of superior vision.","[I would  like to welcome Dr.  Bradley to AVVO.Com. He is providing a valuable public service through his insightful responses on AVVO.COm., Dr. Bradley has provided insightful, compassionate and well thought out answers on AVVO.  He is a welcome addition to the AVVO community., Great doctor. Consistently gives thoughtful, insightful and expert advice., I enjoy your comments. Useful and practical.]",16,LASIK Surgery,"1,596","[Cataract, Optometrist, Surgery, Cataract surgery, Implant]",Which is the best lens to place in the eye after a cataract surgery? My optometrist says that the 'yellow alon' lens is best and the surgeon says that a tech lens is better. Whichone should be used?
"Surgeon preference They all have advantages and disadvantages, most have to do with surgeons preference. I prefer the amo technis lens.",1210113,0,848124,11434050,"2,388","Tulane University School of Medicine, LA",24years,"[10005831, 11208135, 10005107, 11193644, 10057975, 10038570, 10057041, 10000070, 10000201, 12324491, 10055089, 10070348, 11755506, 10014627, 10014219, 10055629, 10014344, 10050211, 10007158, 10007201]","2,626,336","[Vision, Surgery, Glasses, Ophthalmology, Nearsightedness, Eyeglasses, Floaters, Contact lens, Hazy vision, Strabismus, Blurry vision, Aches, Lazy Eye, Amblyopia, Avirax, Eye disorders, Swelling, Squinting, Itch, Intraocular lens]","I graduated from BYU in 1987 with a BS degree in Microbiology. Seeing that there was not much future in this I applied to medical school, graduating from Tulane University Medical school in 1991. I had a great interest in "" eyes"" mainly because of a n older brother that was a practicing and from other brothers that convinced me that the life style of an orthopedic surgeon was too busy. Three brothers practice orthopedics currently. After a hot summer in Phoenix doing an internship , I was accepted to an ocular pathology program at the University of Utah just before it became the Moran Eye Center. I then completed a residency in Ophthalmology at SUNY at Buffalo. Since this time, 15 years ago, I have been in private practice in a General Ophthalmogy practice. I am happily married with 5 children, two of whom are in college. We spend our time watching basketball, soccer games and enjoying dance concerts. Recently i have been involved the scouting program (BSA) andhave trained many adults how to run an effective program. I do enjoy the outdoors and almost all sports Residency in Buffalo, NY at SUNY, ocular pathology fellowship at the University of Utah under Mick Mamali","[I fully recommend Dr. Jackson to anyone needing an ophthalmologist as he has provided wonderful answers and seems to care deeply about his field of medicine.  Great Physician and Colleague!, Has unique ability to clarify difficult concepts and communicate in a very effective fashion.  Highly recommend., Fantastic ophthalmologist! 
Intelligent, caring answers.
I give him my highest recommendation., Thank you Dr. Jackson for helping patients and doctors alike understand some complex issues!, I recommend this doctor.  Very insightful and I learn something new from these answers, Salt Lake is lucky to have such a top doc!]",6,Addiction Medicine,818,"[Cataract, Optometrist, Surgery, Cataract surgery, Implant]",Which is the best lens to place in the eye after a cataract surgery? My optometrist says that the 'yellow alon' lens is best and the surgeon says that a tech lens is better. Whichone should be used?
"Many options The current iol market provides excellent lens choices for cataract surgery. Depending on many preoperative factors that the surgeon carefully considers, the iol that makes the most sense is chosen.",1506706,0,848124,11125609,"4,864",University of Nevada School of Medicine,25years,"[11080084, 11193644, 10530701, 10057041, 12229824, 12324491, 11125605, 10010426, 10038441, 11146675, 10004464, 10007158, 10055629, 11045923, 10038577, 11048549, 10014830, 10056456, 10055089, 12777885]","4,202,678","[Glaucoma, Vision, Glasses, Conjunctivitis, Cataract, Dry eyes, Surgery, Eye health, Vision loss, Contact lens, Eyeglasses, Ophthalmology, Cataract surgery, Artificial tears, Vitamins and supplements, Sporting activities, Healthy living]","I am a board certified eye surgeon practicing ophthalmology in Boise Idaho. I've completed fellowship training in glaucoma and ophthalmic pathology. I have a tremendous passion for my profession and compassion for my patients. I also have been a world class and national wild water kayak champion and still compete as a runner in regional races. I am active in numerous athletic events, such as mountain and road biking, Nordic and alpine skiing, tennis, crossfit, rock climbing. I also promote healthy lifestyles through my interests in exercise physiology and preventative medicine.","[Dr Jon Fishburn is a compassionate devoted Ophthamologist who give sound advice and is well respected in his field. I highly recommend Dr Jonas a colleague and as a friend., A very knowledgeable physician.  I highly recommend Dr. Jon Fishburn!, Great answers. Very helpful! Thank you!, Quite knowledgable.  Well informed,, Solid, prompt and accurate answers, Concise, informative answers]",12,Ophthalmology,"1,522","[Cataract, Optometrist, Surgery, Cataract surgery, Implant]",Which is the best lens to place in the eye after a cataract surgery? My optometrist says that the 'yellow alon' lens is best and the surgeon says that a tech lens is better. Whichone should be used?
"Cardiac workup You may not have had a heart attack but still could be having heart pains due to a severely constricted coronary artery. Would talk to your docs about having a stress scan, or ct angiogram which can diagnose blockages that haven't yet caused a heart attack but are possibly causing your pains which may be warnings of an impending heart attack.",1212090,5,848873,11495053,273,"New York University School of Medicine, NY",40years,"[11387377, 11196657, 10075023, 11189779, 10002046, 11153613, 12067696, 12647614, 8183952]","51,395","[Peripheral arterial disease, Heart attack, Stroke, Blood lipoproteins, Cholesterol test, Lipoprotein fractionation, Myocardial infarction, Cardiac catheterization, Surgery, Bypass surgery, Stents, TIA, Atherosclerosis, Atrial septal defects, Carotid artery disease, Carotid stenting, Carotid artery stenosis, Vascular disease, Cardiovascular diseases, Coronary artery disease]","Dr. Wilentz graduated Alpha Omega Alpha from NYU and did his Medicine and Cardiology training in Boston at the Brigham and Boston City-BU. He learned Interventional Cardiology from its founder, Andreas Gruentzig, as one of his first fellows in Atlanta, and studied carotid and peripheral vascular interventions with Dr. Max Amor in France. He now practices at Gramercy Park Physicians affiliated with Mount Sinai Heart in Union Square New York City.","[Dr. Wilentz is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Wilentz is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",1,Cardiology,39,"[Stress, Heart attack, Myocardial infarction, Cardiac arrest, Cta, Artery, Ct scan, Computed tomography, Angiogram]",Couldnt breath & pain in left arm- all test came back neg- CT scan of lungs ekgs bloodwork- no heart attack per dr.- 24 hrs still having same issues?
Return To your doctor or emergency department. Your symptoms could be serious. However many non life threatening issues such as anxiety can present similarly.,1415839,1,848873,11952575,"1,290","Jefferson Medical College of Thomas Jefferson University, PA",24years,"[11447928, 11080084, 10005209, 11755506, 10056456, 10014627, 10014344, 11395347, 11045923, 11048549, 10058367, 10075023, 10027730, 10014299, 10014033, 10000361, 10532678, 10002907, 11832999, 11125609]","599,463","[CT scan, MRI scan, PET scan, Nuclear medicine, Oncology]","I am active in my community, serving on our local school board and as a cub scout den leader for 7 years. I enjoy fishing, reading and the shooting sports as well as many aquatic activities.","[Dr. Chmielewski has an excellent knowledge base that far exceeds the scope of radiology. He is providing an excellent service to the public. I endorse 
Dr. Chmielewski., Outstanding knowledge!]",2,Diagnostic Radiology,281,"[Stress, Heart attack, Myocardial infarction, Cardiac arrest, Cta, Artery, Ct scan, Computed tomography, Angiogram]",Couldnt breath & pain in left arm- all test came back neg- CT scan of lungs ekgs bloodwork- no heart attack per dr.- 24 hrs still having same issues?
Discuss With doctor who oversaw all those tests. They are in a possition to direct you better. They have full story.,1211809,1,848873,11387377,"7,933","Ain Shams University Faculty of Medicine, Egypt",24years,"[7553169, 11080084, 10005868, 10011107, 10013908, 10038590, 10038868, 10056546, 11193644, 10073610, 10005507, 11387377, 10049331, 10530701, 11089577, 10000305, 10005496, 12737571, 10056744, 10000610]","9,435,795","[Back pain, Pain in the back, Pain Management, Neuropathy, Neck pain, Nerve damage, Migraine, Chronic pain, Head injury, Physical rehabilitation, Back injury, Epidural steroid injection, Occupational injuries, Radiofrequency ablation, Lumbar radiculopathy, Sacroiliac joint injection, Internal medicine]",My interest is in difficult pain management cases,"[Dr. Ibrahim provides pertinent information, and has excellent clinical skills. He is also supportive and helpful to new doctors joining the HealthTap Team. So that we can excel further in this platform of serving, and caring for patients., Dr. Ibrahim has extensive knowledge and experience and is able to communicate such in easy to understand terms. He is highly ranked nationally in all categories! His responses can be counted on as being on the cutting edge of knowledge., I fully recommend Dr. Ibrahim to anyone needing his help as he has provided wonderful answers and seems to care deeply about his field of pain management.  Great Physician and Colleague!, Dr Ibrahim gives valuable, clear, and understandable answers. His experience, knowledge, and concern for patience is obvious. A great asset to Health Tap., I recommend Dr. Ibrahim. He is very knowledgable about Pain Managment and medicine in general. He is providing an excellent public service via HealthTap., Dr. Ibrahim is a caring physician. He consistently provides excellent information to patients on HealthTap. He is a great asset to this community.]",15,Pain Management,"3,604","[Stress, Heart attack, Myocardial infarction, Cardiac arrest, Cta, Artery, Ct scan, Computed tomography, Angiogram]",Couldnt breath & pain in left arm- all test came back neg- CT scan of lungs ekgs bloodwork- no heart attack per dr.- 24 hrs still having same issues?
"Further testing Could be pleurisy, but would still rule out cardiac problem with stress test. Could be small vessel disease or vasospasm. Depends on your other medical problems.",1347235,0,848873,12422730,31,"Albert Einstein College of Medicine of Yeshiva University, NY",18years,"[11202311, 11861147, 7209694, 11445571]","25,277",[Cardiac surgery],"Endovascular Surgery, Adult Cardiac Surgery, Aortic Surgery, Mitral Valve Repair, Minimal-access Valve Surgery, VATS, Lung Cancer","[Dr. Kwon is an amazing doctor! #nationaldoctorsday2015 #virtualflower1, Dr. Kwon is an amazing doctor! #nationaldoctorsday2015 #virtualflower1]",,Thoracic Surgery,7,"[Stress, Heart attack, Myocardial infarction, Cardiac arrest, Cta, Artery, Ct scan, Computed tomography, Angiogram]",Couldnt breath & pain in left arm- all test came back neg- CT scan of lungs ekgs bloodwork- no heart attack per dr.- 24 hrs still having same issues?
